listing_a,listing_b,category,comparable,confidence,reason
Quilton Gold King Size 4 Ply Toilet Paper 20 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""4 ply"""
Quilton Gold King Size 4 Ply Toilet Paper 20 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""4 ply"""
Quilton Gold King Size 4 Ply Toilet Paper 20 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""4 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""4 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,3 Ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,Complete Clean Double Length Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Kleenex Complete Clean Toilet Paper 9 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,3 Ply Classic White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Toilet Paper 9 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""4 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,3 Ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""recycled"""
Kleenex Complete Clean Toilet Paper 9 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Toilet Paper 9 pack,Complete Clean Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Kleenex Complete Clean Toilet Paper 9 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Toilet Paper 9 pack,3 Ply Unscented White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Toilet Paper 9 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Toilet Paper 9 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Toilet Paper 9 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3 Ply Double Length White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,Complete Clean Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3 Ply Classic White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3 Ply White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,Complete Clean Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3 Ply Unscented White Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton King Size 3 Ply Toilet Paper Unscented 6 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""4 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3 Ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,Complete Clean Double Length Toilet Paper,toilet paper,true,95,Strong match: 6 shared keywords
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3 Ply Classic White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""4 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3 Ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""recycled"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,Complete Clean Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3 Ply Unscented White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Kleenex Complete Clean Double Length Toilet Paper 12 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""lean"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3 Ply Double Length White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,Complete Clean Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3 Ply Classic White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3 Ply White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,Complete Clean Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3 Ply Unscented White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Coconut Oil 3 Ply Toilet Paper 6 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Softness 3Ply White Toilet Paper Box 18 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3 Ply Double Length White Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Quilton Softness 3Ply White Toilet Paper Box 18 pack,Complete Clean Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3 Ply Classic White Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Quilton Softness 3Ply White Toilet Paper Box 18 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3 Ply White Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Softness 3Ply White Toilet Paper Box 18 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,Complete Clean Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3 Ply Unscented White Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Quilton Softness 3Ply White Toilet Paper Box 18 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Double Length 3Ply Toilet Paper 10 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,3 Ply Double Length White Toilet Paper,toilet paper,true,95,Strong match: 5 shared keywords
Sorbent Double Length 3Ply Toilet Paper 10 pack,Complete Clean Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Double Length 3Ply Toilet Paper 10 pack,3 Ply Classic White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Double Length 3Ply Toilet Paper 10 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,true,95,Strong match: 5 shared keywords
Sorbent Double Length 3Ply Toilet Paper 10 pack,3 Ply White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Double Length 3Ply Toilet Paper 10 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Double Length 3Ply Toilet Paper 10 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,Complete Clean Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,3 Ply Unscented White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Double Length 3Ply Toilet Paper 10 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Double Length 3Ply Toilet Paper 10 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,true,95,Strong match: 5 shared keywords
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3 Ply Double Length White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,Complete Clean Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,true,95,Strong match: 5 shared keywords
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3 Ply Classic White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3 Ply White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,Complete Clean Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3 Ply Unscented White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Foodbank 3 Ply Toilet Paper 20 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,3 Ply Double Length White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Foodbank 3 Ply Toilet Paper 20 pack,Complete Clean Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Foodbank 3 Ply Toilet Paper 20 pack,3 Ply Classic White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Foodbank 3 Ply Toilet Paper 20 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Foodbank 3 Ply Toilet Paper 20 pack,3 Ply White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Foodbank 3 Ply Toilet Paper 20 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Foodbank 3 Ply Toilet Paper 20 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,Complete Clean Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,3 Ply Unscented White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Foodbank 3 Ply Toilet Paper 20 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Foodbank 3 Ply Toilet Paper 20 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3 Ply Double Length White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,Complete Clean Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3 Ply Classic White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3 Ply White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,true,95,Strong match: 5 shared keywords
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,Complete Clean Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3 Ply Unscented White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,2-ply White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,3-ply So Soft & Strong White Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3 Ply Soft & Strong Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Triple Length 3 Ply Toilet Paper 6 pack,Quilts 4 Ply Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3 Ply Double Length White Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Quilton Triple Length 3 Ply Toilet Paper 6 pack,Complete Clean Double Length Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3 Ply Soft & Strong Silky White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3 Ply Classic White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Triple Length 3 Ply Toilet Paper 6 pack,Family Soft Big Roll Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Triple Length 3 Ply Toilet Paper 6 pack,4 Ply White Gold Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3 Ply Floral Print Soft Double Length Toilet Paper,toilet paper,true,95,Strong match: 4 shared keywords
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3 Ply White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3 Ply Hypo Allergenic Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Triple Length 3 Ply Toilet Paper 6 pack,Recycled Toilet Paper Double Length,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Triple Length 3 Ply Toilet Paper 6 pack,4-ply Super Size Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Triple Length 3 Ply Toilet Paper 6 pack,Complete Clean Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3-ply Double Length White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3 Ply Unscented White Toilet Paper,toilet paper,true,82,Good match: 3 shared keywords
Quilton Triple Length 3 Ply Toilet Paper 6 pack,3-ply So Soft & Strong White Toilet Paper,toilet paper,false,0,"Variant mismatch: ""3 ply"""
